"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"1768" "C0403445" "Fechtner syndrome (disorder)" "A" "C0477317" "Other primary thrombocytopenia"
"1769" "C0398641" "Epstein syndrome (disorder)" "A" "C0477317" "Other primary thrombocytopenia"
"1770" "C0011981" "Diaphragmatic Eventration" "A" "C0478079" "Other congenital malformations of diaphragm"
"1771" "C0858814" "Hepatitis symptom" "A" "C0019158" "Hepatitis"
"1772" "C0154946" "Acute angle-closure glaucoma" "A" "C0017601;C0017606" "Glaucoma;Primary angle-closure glaucoma"
"1773" "C0271000" "Metallosis" "G/P" "C0274869" "Toxic effect of heavy metal"
"1774" "C0221503" "insanity" "O" "C0004936;C0233407;C0349204;C0349709" "Mental disorders;Disorientation;Nonorganic psychosis;Acute schizophrenia-like psychotic disorder"
"1775" "C1274651" "Hypopigmented scar" "G/P" "C0036278;C0478124;C0494871;C0549567" "Scar conditions and fibrosis of skin;Other and unspecified skin changes;Leukoderma, not elsewhere classified;Pigmentation Disorders"
"1776" "C1304162" "Oral mucosal disease due to graft-versus-host disease" "G/P" "C0348724" "Other forms of stomatitis"
"1777" "C3642344" "Breast Carcinoma by Gene Expression Profile" "G/P" "C0006142" "Malignant neoplasm of breast"
"1778" "C0085663" "Plasmacytosis" "A" "C0477318" "Other specified disorders of white blood cells"
"1779" "C0234482" "Aphasia, Semantic" "A" "C1313975" "Dysphasia and aphasia"
"1780" "C0149801" "Urosepsis" "A" "C0042029" "Urinary tract infection"
"1781" "C0730364" "Idiopathic polypoidal choroidal vasculopathy" "A" "C0348548" "Other specified disorders of choroid"
"1782" "C2752042" "Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi" "A" "C0151491" "Congenital musculoskeletal anomalies"
"1783" "C0029438" "Massive Osteolyses" "G/P" "C0027651;C0029456;C0221204;C0340797;C0694450" "Neoplasms;Osteoporosis;Lytic lesion;Vascular malformation peripheral;Neoplasm of uncertain or unknown behavior, unspecified"
"1784" "C0029436" "Osteolysis, Essential" "G/P" "C0029456;C0221204" "Osteoporosis;Lytic lesion"
"1785" "C0346072" "Blue rubber bleb nevus syndrome" "A" "C0340797" "Vascular malformation peripheral"
"1786" "C0274427" "Complication of perfusion" "G/P" "C0274310" "Complication of surgical and medical care, unspecified"
"1787" "C0279763" "endometrial adenoacanthoma" "G/P" "C0007103;C0153567;C0496920;C1140680" "Malignant neoplasm of endometrium;Uterine Cancer;Neoplasm of uncertain or unknown behavior of ovary;Malignant neoplasm of ovary"
"1788" "C1857662" "COACH syndrome" "A" "C0004134;C0008370;C0023895" "Ataxia;Cholestasis;Liver diseases"
"1789" "C0403553" "Renal dysplasia and retinal aplasia (disorder)" "A" "C1691228" "Cystic Kidney Diseases"
"1790" "C1855675" "Arima syndrome" "A" "C0022680" "Polycystic Kidney Diseases"
"1791" "C0271270" "Oculovestibuloauditory syndrome" "G/P" "C0001163;C0003860;C0022568;C0477583;C1384666" "Vestibulocochlear Nerve Diseases;Arteritis;Keratitis;Systemic involvement of connective tissue, unspecified;hearing impairment"
"1792" "C0268425" "Alstrom Syndrome" "G/P" "C0010314;C0013080;C0024796;C0025517;C0027888;C0154860;C1384666;C1956097" "Cri-du-Chat Syndrome;Down Syndrome;Marfan Syndrome;Metabolic Diseases;Hereditary Motor and Sensory Neuropathies;Hereditary retinal dystrophy;hearing impairment;Wolf-Hirschhorn Syndrome"
"1793" "C1261982" "Chondrosis" "G/P" "C0007302" "Cartilage Diseases"
"1794" "C2887277" "Postthrombotic syndrome with inflammation" "G/P" "C0348658" "Other specified disorders of veins"
"1795" "C1335148" "Osteosarcoma Arising in Paget Disease of Bone" "G/P" "C0153509;C0153959;C0154125" "Malignant tumor of bone and articular cartilage;Benign tumor of bone and articular cartilage;Neoplasm of uncertain behavior of soft tissues"
"1796" "C0877056" "Hypoglycaemic seizure" "G/P" "C0014130;C0027765" "Endocrine System Diseases;nervous system disorder"
"1797" "C1274656" "Pigmented skin lesion of uncertain nature" "G/P" "C0178298;C0549567" "Skin and subcutaneous tissue disorders;Pigmentation Disorders"
"1798" "C0542007" "Cerebral haematoma" "G/P" "C0494608;C2937358" "Intracranial hemorrhage (nontraumatic), unspecified;Cerebral Hemorrhage"
"1799" "C1290611" "Chronic digestive system disorder" "G/P" "C0012242" "Digestive System Disorders"
"1800" "C0259810" "Renal Tubular Acidosis, Type I" "G/P" "C0477748" "Other disorders resulting from impaired renal tubular function"
"1801" "C1262036" "Ocular toxicity" "G/P" "C0015397;C0018674" "Disorder of eye;Craniocerebral Trauma"
"1802" "C0566943" "Vaginal lesion" "A" "C0029819" "Other specified noninflammatory disorders of vagina"
"1803" "C0042584" "Vesicular Exanthema of Swine" "G/P" "C0042769" "Virus Diseases"
"1804" "C0850327" "undifferentiated carcinoma of cervix" "G/P" "C0007847" "Malignant tumor of cervix"
"1805" "C0333157" "Colloid Cysts" "G/P" "C0158683;C0348374;C0497552" "Polycystic liver disease;Malignant neoplasm of central nervous system;Congenital neurologic anomalies"
"1806" "C0748616" "location of neoplasm of sella turcica" "G/P" "C0027630;C0496936" "Neoplasm of uncertain or unknown behavior of bone and articular cartilage;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1807" "C0854443" "Vascular fragility" "G/P" "C0348668" "Other and unspecified disorders of the circulatory system"
"1808" "C1275289" "Digital mucous cyst" "A" "C1258666" "Myxoid cyst"
"1809" "C0274198" "Burn of small intestine" "A" "C0478408" "Burn of other parts of alimentary tract"
"1810" "C1395512" "placenta; dysfunction" "A" "C0477835" "Other placental disorders"
"1811" "C0035319" "Retinal Necrosis Syndrome, Acute" "G/P" "C0008513;C0015397;C0042769;C0348186;C0495663" "Chorioretinitis;Disorder of eye;Virus Diseases;Herpesviral infection, unspecified;Gangrene, not elsewhere classified"
"1812" "C0340468" "Sinoatrial node tachycardia" "G/P" "C0018799;C0155717;C0348626" "Heart Diseases;Other ill-defined heart diseases;Other specified cardiac arrhythmias"
"1813" "C2187547" "leiomyosarcoma of retroperitoneum" "G/P" "C0153465;C0348362" "Malignant retroperitoneal tumor;Malignant neoplasm of connective and soft tissue, unspecified"
"1814" "C1960036" "Psychophysiologic insomnia" "A" "C0349255" "Nonorganic Insomnia"
"1815" "C1846385" "FOCAL CORTICAL DYSPLASIA OF TAYLOR" "G/P" "C0497552" "Congenital neurologic anomalies"
"1816" "C0009193" "Pain in the coccyx" "G/P" "C0004604;C0030196;C0231528;C0478659" "Back Pain;Pain in limb;Myalgia;Pelvic and perineal pain"
"1817" "C0334477" "Cellular leiomyoma" "G/P" "C0042133" "Uterine Fibroids"
"1818" "C0156406" "Postcoital bleeding" "A" "C0495116" "Postcoital and contact bleeding"
"1819" "C0413194" "Ethylene glycol poisoning (disorder)" "G/P" "C0161678;C0409910" "Toxic effect of alcohol;Gout secondary to drug"
"1820" "C0392621" "Methyl alcohol poisoning" "G/P" "C0001973" "Alcoholic Intoxication, Chronic"
"1821" "C2921022" "Transfusion associated circulatory overload" "G/P" "C0546817" "Fluid overload"
"1822" "C0276496" "Familial Alzheimer Disease (FAD)" "G/P" "C0002395" "Alzheimer's Disease"
"1823" "C0008526" "Choroiditis" "A" "C0008513" "Chorioretinitis"
"1824" "C0240323" "Exposure to mercury (event)" "A" "C0480117" "Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"
"1825" "C2945767" "childhood liver cancer" "G/P" "C0006826;C0027651;C0153448;C0206624;C0345904;C0345907;C0348339;C0348340;C2239176" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of liver and intrahepatic bile ducts;Hepatoblastoma;Malignant neoplasm of liver;Angiosarcoma of liver;Other sarcomas of liver;Other specified carcinomas of liver;Liver carcinoma"
"1826" "C0920626" "nutrition related cancer" "G/P" "C0006826" "Malignant Neoplasms"
"1827" "C0857794" "Livedo vasculitis" "A" "C0343081" "Livedoid vasculitis"
"1828" "C0333228" "Fluid disturbance" "O" "C0035204;C0039980" "Respiration Disorders;Thoracic Injuries"
"1829" "C1264274" "Traumatic dislocation of clavicle" "A" "C0149820" "Dislocation of acromioclavicular joint"
"1830" "C2237041" "SHOX gene with short stature" "G/P" "C0477531;C0477583" "Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"1831" "C2887353" "Intraoperative cardiac arrest during cardiac surgery" "G/P" "C0348668" "Other and unspecified disorders of the circulatory system"
"1832" "C0232536" "Bolus impaction" "O" "C0012242;C0152945" "Digestive System Disorders;Gastrointestinal anthrax"
"1833" "C0012241" "Congenital anomaly of gastrointestinal tract" "A" "C0266015" "Congenital digestive system anomalies"
"1834" "C0280336" "Inverting papilloma of the nasal cavity" "G/P" "C0009663;C0153951;C0728864" "Condylomata Acuminata;Benign neoplasm of middle ear, nasal cavity and accessory sinuses;Malignant neoplasm of nasal cavity"
"1835" "C1537102" "Schneiderian papilloma, inverted" "G/P" "C0009663;C0086692;C0264221;C0496918" "Condylomata Acuminata;Benign Neoplasm;Disorder of upper respiratory system;Neoplasm of uncertain or unknown behavior of respiratory organ, unspecified"
"1836" "C0854143" "Angiocentric lymphoma recurrent" "G/P" "C0023493" "Adult T-Cell Lymphoma/Leukemia"
"1837" "C1709884" "Regional Adrenal Gland Pheochromocytoma" "G/P" "C0086692;C0154040" "Benign Neoplasm;Benign neoplasm of adrenal gland"
"1838" "C0854837" "Angiocentric lymphoma stage III" "G/P" "C0023493" "Adult T-Cell Lymphoma/Leukemia"
"1839" "C2982461" "Stage III Oropharyngeal Carcinoma" "G/P" "C0037272;C0153381;C0153382" "Disease of Skin and Appendages;Malignant neoplasm of mouth;Malignant neoplasm of oropharynx"
"1840" "C0854838" "Angiocentric lymphoma stage IV" "G/P" "C0023493" "Adult T-Cell Lymphoma/Leukemia"
"1841" "C1336355" "Stage IVA Oropharyngeal Carcinoma" "G/P" "C0037272;C0153381;C0153382" "Disease of Skin and Appendages;Malignant neoplasm of mouth;Malignant neoplasm of oropharynx"
"1842" "C1336386" "Stage IVB Oropharyngeal Carcinoma" "G/P" "C0037272;C0153381;C0153382" "Disease of Skin and Appendages;Malignant neoplasm of mouth;Malignant neoplasm of oropharynx"
"1843" "C1336406" "Stage IVC Oropharyngeal Carcinoma" "G/P" "C0037272;C0153381;C0153382" "Disease of Skin and Appendages;Malignant neoplasm of mouth;Malignant neoplasm of oropharynx"
"1844" "C0406850" "Skin graft disorder" "G/P" "C0178298;C0221271;C0496137" "Skin and subcutaneous tissue disorders;Elastosis perforans serpiginosa;Unspecified complication of procedure"
"1845" "C0085543" "Epilepsia Partialis Continua" "A" "C0014544;C0038220" "Epilepsy;Status Epilepticus"
"1846" "C1290617" "Chronic disease of teeth AND/OR supporting structures" "A" "C1704330" "Dental Diseases"
"1847" "C0346255" "Oncocytoma, renal" "G/P" "C0496892" "Benign neoplasm of kidney"
"1848" "C1304411" "Drug-induced necrotizing vasculitis" "G/P" "C0477597" "Necrotising vasculopathy"
"1849" "C2729123" "apparent life-threatening event in newborn" "G/P" "C0038644" "Sudden infant death syndrome"
"1850" "C0569940" "Antifungal drug adverse reaction" "G/P" "C0481118" "Unspecified systemic anti-infectives and antiparasitics causing adverse effects in therapeutic use"
"1851" "C0238420" "seat belt injuries" "G/P" "C3263723" "Traumatic injury"
"1852" "C0559777" "Fracture of odontoid process" "A" "C0349013" "Fracture of second cervical vertebra"
"1853" "C2699200" "22q Telomere Deletion Syndrome" "G/P" "C0478147" "General symptoms and signs (R50-R69)"
"1854" "C0423348" "Intumescent cataract" "A" "C0086543" "Cataract"
"1855" "C3266898" "Waardenburg Syndrome" "A" "C0478095" "Other specified congenital malformations"
"1856" "C0270748" "Sylvian aqueduct syndrome" "G/P" "C0006111" "Brain Diseases"
"1857" "C0281342" "bone marrow ablation" "G/P" "C0018939" "Hematological Disease"
"1858" "C2063326" "Cardiomyopathy, right ventricular" "O" "C0149955;C0265780;C0348617;C0348617;C0348617;C0348617;C0348617;C1609433" "Annular pancreas;Congenital absence of lung;Other cardiomyopathies;Other cardiomyopathies;Other cardiomyopathies;Other cardiomyopathies;Other cardiomyopathies;Congenital absence of kidneys syndrome"
"1859" "C0581363" "Perianal infection" "G/P" "C0348336" "Other and unspecified infectious diseases"
"1860" "C1275741" "Complication of intravascular line" "G/P" "C0478489" "Unspecified complication of cardiac and vascular prosthetic device, implant and graft"
"1861" "C0948954" "Alveolar echinococcosis" "A" "C0013504" "Echinococcosis, Hepatic"
"1862" "C0564750" "Peripheral arterial embolism" "A" "C0340579" "Embolism and thrombosis of an arm or leg artery"
"1863" "C0231917" "Postural cough" "A" "C0010200" "Coughing"
"1864" "C0850846" "nephritis (in) pregnancy" "A" "C0495317" "Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"
"1865" "C0275894" "Tuberculosis of mediastinal lymph nodes" "A" "C0041296" "Tuberculosis"
"1866" "C0267145" "Chronic erosive gastritis" "A" "C0348730" "Other gastritis"
"1867" "C1332959" "Childhood Cerebellar Neoplasm" "G/P" "C0006111;C0027651;C0027765;C0153633;C0349015;C0349016;C0496936" "Brain Diseases;Neoplasms;nervous system disorder;Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1868" "C0267085" "Acquired supradiaphragmatic diverticulum of esophagus" "A" "C0155966" "Acquired diverticulum of esophagus"
"1869" "C1336695" "Tall Cell Variant Thyroid Gland Papillary Carcinoma" "G/P" "C0007115" "Malignant neoplasm of thyroid"
"1870" "C2733135" "Glioblastoma - category" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1871" "C0043528" "Zoonoses" "G/P" "C0042769;C0348295" "Virus Diseases;Unspecified parasitic disease"
"1872" "C0281839" "Rupture of esophagus" "A" "C0014852;C0014860" "Esophageal Diseases;Esophageal Perforation"
"1873" "C0572683" "Cyclosporin overdose" "G/P" "C0497007" "Poisoning by other and unspecified drugs, medicaments and biological substances"
"1874" "C0022363" "Jaw Fractures" "G/P" "C0016655;C0018674" "Multiple fractures;Craniocerebral Trauma"
"1875" "C0455741" "Disorientation for person" "G/P" "C0233407" "Disorientation"
"1876" "C0333423" "Fibrinoid necrotizing inflammation" "G/C" "C0263978" "Disorder of soft tissue"
"1877" "C0598480" "intestinal angiodysplasia" "G/P" "C0021831" "Intestinal Diseases"
"1878" "C0272278" "Congenital thrombocytopenia" "G/P" "C0029678;C0154300;C2717961" "Other non-thrombocytopenic purpura;Purpura and other hemorrhagic conditions;Thrombotic Microangiopathies"
"1879" "C1515001" "Chromosomal structural abnormalities" "G/P" "C0270075;C0478147" "Perinatal disorder;General symptoms and signs (R50-R69)"
"1880" "C0085396" "Neisseriaceae Infections" "G/P" "C0004623" "Bacterial Infections"
"1881" "C0747950" "prescription drug abuse" "G/P" "C0004936;C0149654;C0478136" "Mental disorders;Conduct Disorder;Other and unspecified symptoms and signs involving cognitive functions and awareness"
"1882" "C0751911" "Paraneoplastic Syndromes, Nervous System" "G/P" "C0496940;C0524851" "Neoplasm of uncertain or unknown behavior of central nervous system;Neurodegenerative Disorders"
"1883" "C0751456" "Developmental Psychomotor Disorders" "G/P" "C0004936;C0027765" "Mental disorders;nervous system disorder"
"1884" "C0268446" "Thyrotoxic periodic paralysis" "A" "C1279412" "periodic paralysis (finding)"
"1885" "C1455728" "Acute fatty liver of pregnancy" "G/P" "C0023895" "Liver diseases"
"1886" "C0233756" "Multiple somatic complaints" "A" "C0478140" "Other symptoms and signs involving emotional state"
"1887" "C1335573" "Pulmonary Precancerous Condition" "G/P" "C0006826;C0265780;C0348712" "Malignant Neoplasms;Congenital absence of lung;Other disorders of lung"
"1888" "C0333667" "Frontotemporal degeneration" "G/P" "C0221394;C0524851" "Circumscribed atrophy of brain;Neurodegenerative Disorders"
"1889" "C1142551" "Electrical alternation of heart" "G/P" "C0003811;C0476409" "Cardiac Arrhythmia;Abnormal results of cardiovascular function studies"
"1890" "C1522023" "Mouse Sarcoma" "O" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"1891" "C0043540" "Fracture of zygoma" "G/P" "C0452077" "Fracture of skull and facial bones"
"1892" "C2677889" "Protoporphyria, Erythropoietic, X-Linked Dominant" "G/P" "C0162530;C0221018" "Porphyria, Erythropoietic;Hereditary sideroblastic anemia"
"1893" "C0339812" "Perennial allergic rhinitis with seasonal variation" "A" "C0348688" "Other seasonal allergic rhinitis"
"1894" "C0434346" "Rupture subscapularis tendon" "G/P" "C0022408;C0263912;C0477664" "Arthropathy;Rotator cuff syndrome;Other shoulder lesions"
"1895" "C0270228" "Transitory neonatal electrolyte disturbance" "A" "C0495447" "Other transitory neonatal electrolyte disturbance"
"1896" "C2905205" "Exposure to infrared radiation" "G/P" "C0479524" "Exposure to other nonionizing radiation as an external cause of morbidity and mortality"
"1897" "C0395005" "Psychogenic polydipsia" "A" "C0349280" "Habit and impulse disorder"
"1898" "C0919568" "Impatience" "G/P" "C0004936" "Mental disorders"
"1899" "C0231586" "Joint function disorder" "O" "C1442831" "Other and unspecified arthropathies"
"1900" "C0302810" "Uremia syndrome" "G/P" "C0042075" "Urologic Diseases"
"1901" "C0268794" "Hemolytic uremic syndrome of childhood" "A" "C0019061" "Hemolytic-Uremic Syndrome"
"1902" "C0749379" "Thoracolumbar scoliosis" "O" "C0026848;C0029422;C0206762;C0265547" "Myopathy;Osteochondrodysplasias;Limb Deformities, Congenital;Longitudinal deficiency of limb"
"1903" "C0340285" "Triple vessel disease of the heart" "A" "C0010054" "Coronary Arteriosclerosis"
"1904" "C0686346" "Gender dysphoria" "A" "C0017250;C0349284" "Psychosexual identity disorder;Other gender identity disorders"
"1905" "C1306230" "Obstetric anesthesia problems" "O" "C0477856" "Complication of anesthesia during labor and delivery unspecified"
"1906" "C0597744" "Secondary antibody deficiency" "O" "C0021051" "Immunologic Deficiency Syndromes"
"1907" "C3164445" "Abnormality of aortic valve" "A" "C0003502;C0478011" "Nonrheumatic aortic valve disorders;Congenital malformation of aortic and mitral valves, unspecified"
"1908" "C2748571" "Isolated Growth Hormone Deficiency, Type IB" "A" "C0032002" "Pituitary Diseases"
"1909" "C0474892" "Inherited disorder of keratinization" "G/P" "C0263506;C0268397" "Perifolliculitis capitis abscedens;Amyloidosis, Primary Cutaneous"
"1910" "C0085106" "Familial benign pemphigus" "A" "C0030807;C2363246" "Pemphigus;Other specified congenital malformations of skin"
"1911" "C0279737" "low-grade salivary gland carcinoma" "G/P" "C0006826;C0037272;C0496763" "Malignant Neoplasms;Disease of Skin and Appendages;Malignant neoplasm of major salivary gland"
"1912" "C1735886" "Bland White Garland Syndrome" "G/P" "C0010074;C0266564;C0477529" "Coronary Vessel Anomalies;Congenital anomaly of retina;Other specified disorders of skin and subcutaneous tissue"
"1913" "C1321558" "Ocular ischemic syndrome" "A" "C0035326" "Retinal vascular occlusion"
"1914" "C3164304" "Sarcoma of sacrum" "A" "C0153516" "Malignant neoplasm of pelvic bones, sacrum and coccyx"
"1915" "C0878782" "plica knee" "O" "C0022408;C0343221;C0343226;C0477649;C0477657;C0477660;C0494980;C0494987" "Arthropathy;Abscess of bursa;Abscess of tendon sheath;Other specified disorders of synovium and tendon;Other infective bursitis;Other specified bursopathies;Other disorders of synovium and tendon;Other soft tissue disorders in diseases classified elsewhere"
"1916" "C1882293" "Paroxysmal Atrioventricular Block by ECG Finding" "G/P" "C0264886;C0348621" "Conduction disorder of the heart;Other and unspecified atrioventricular block"
"1917" "C0232498" "Abdominal tenderness" "A" "C0478119" "Other and unspecified abdominal pain"
"1918" "C1141882" "Pharyngitis bacterial" "G/P" "C0004623;C0029582;C0155866;C0348713;C2939130" "Bacterial Infections;Other respiratory system diseases;Inhalational anthrax;Other specified respiratory disorders;Other bacterial diseases"
"1919" "C0685926" "Arthritis of temporomandibular joint" "A" "C0039494" "Temporomandibular Joint Disorders"
"1920" "C0238469" "Abscess of tonsil" "A" "C0031157" "Peritonsillar Abscess"
"1921" "C1455732" "Varices of umbilical cord" "A" "C0477889;C0478005" "Fetus and newborn affected by other and unspecified conditions of umbilical cord;Other specified congenital malformations of peripheral vascular system"
"1922" "C0274418" "Complication of peritoneal dialysis" "G/P" "C0496129" "Unspecified complication following infusion, transfusion and therapeutic injection"
"1923" "C0340491" "Familial sick sinus syndrome" "A" "C0037052" "Sick Sinus Syndrome"
"1924" "C1639530" "Orbital ischemic syndrome" "G/P" "C0029182;C0348668;C0728936" "orbit (eye disorders);Other and unspecified disorders of the circulatory system;Disorder of circulatory system"
"1925" "C0149700" "Obstruction gastric" "G/P" "C0012242;C0152945" "Digestive System Disorders;Gastrointestinal anthrax"
"1926" "C0263977" "Disorder of fascia" "G/P" "C0263976" "Disorder of ligament"
"1927" "C0393799" "Miller Fisher Syndrome" "A" "C0018378" "Guillain-Barre Syndrome"
"1928" "C0266954" "Atrophy of edentulous mandibular alveolar ridge" "A" "C0155951" "Atrophy of edentulous alveolar ridge"
"1929" "C1290561" "Complicated impacted tooth" "G/P" "C0040456" "Impacted tooth"
"1930" "C0271131" "Occluded Pupils" "G/P" "C0154907" "Disorder of iris and ciliary body"
"1931" "C0156499" "Legally induced abortion, without mention of complication, unspecified" "A" "C0495144;C1704300" "Medical abortion, complete or unspecified, without complication;Induced abortion (finding)"
"1932" "C0546964" "Genu recurvatum" "O" "C0010034;C0010278;C0013720;C0013720;C0024796;C0024796;C0024796;C0027765;C0037221;C0086543;C0158767;C0158795;C0221355;C0264155" "Corneal Diseases;Craniosynostosis;Ehlers-Danlos Syndrome;Ehlers-Danlos Syndrome;Marfan Syndrome;Marfan Syndrome;Marfan Syndrome;nervous system disorder;Situs Inversus;Cataract;Congenital deformity of knee joint;Other and unspecified congenital anomalies;Macrocephaly;Acquired deformity of limb"
"1933" "C1260405" "frontal dementia" "G/P" "C0497327" "Dementia"
"1934" "C0302859" "Euthyroid Goiter" "G/P" "C0221777" "Nontoxic goiter"
"1935" "C1290143" "Musculoskeletal disorder of the neck" "G/P" "C0263978" "Disorder of soft tissue"
"1936" "C0156810" "Rubella, postpartum" "A" "C0035920" "Rubella"
"1937" "C2103070" "Disarticulation" "O" "C0035309;C0154822;C0154828;C0271055;C0339440;C1320640" "Retinal Diseases;Serous retinal detachment;Traction detachment of retina;Rhegmatogenous retinal detachment;Other retinal detachments;Peripheral degeneration of retina"
"1938" "C0393786" "Trigeminal Neuralgia, Idiopathic" "A" "C0040997" "Trigeminal Neuralgia"
"1939" "C2242854" "Carcinoma in situ of anal canal" "A" "C0496853" "Carcinoma in situ of anus and anal canal"
"1940" "C0278499" "Anal cancer stage I" "G/P" "C0153445" "Malignant neoplasm of anal canal"
"1941" "C0029076" "Ophthalmia Neonatorum" "A" "C0027611;C0153210" "Neonatal dacryocystitis and conjunctivitis (disorder);Gonococcal infection of eye"
"1942" "C0032209" "Platybasia" "A" "C0478073;C0495615" "Other specified congenital malformations of skull and face bones;Congenital abnormality of skull and face bones"
"1943" "C1838329" "APLASIA CUTIS CONGENITA WITH EPIBULBAR DERMOIDS" "G/P" "C0086692;C0158795;C1706004;C2363246" "Benign Neoplasm;Other and unspecified congenital anomalies;Anhydrotic Ectodermal Dysplasias;Other specified congenital malformations of skin"
"1944" "C0041954" "Ureteral Diseases" "G/P" "C0156258;C0268701" "Other disorders of kidney and ureter (N25-N29);Disorder of kidney and ureter, unspecified"
"1945" "C0262398" "bullous pemphigus" "G/P" "C0030807" "Pemphigus"
"1946" "C0032870" "Poxviridae Infections" "G/P" "C0042769" "Virus Diseases"
"1947" "C0024950" "Maxillary Diseases" "G/P" "C0022362" "Jaw Diseases"
"1948" "C0740421" "Postsurgical menopause" "A" "C0156410" "States associated with artificial menopause"
"1949" "C1096618" "Peritoneal lesion" "G/P" "C0012242;C0152945" "Digestive System Disorders;Gastrointestinal anthrax"
"1950" "C1336226" "Stage IIIB Lung Carcinoma" "G/P" "C0006826;C0348343" "Malignant Neoplasms;Malignant neoplasm of bronchus or lung, unspecified"
"1951" "C1332442" "BRCA1 Syndrome" "G/P" "C0006142" "Malignant neoplasm of breast"
"1952" "C1332443" "BRCA2 Syndrome" "G/P" "C0006142" "Malignant neoplasm of breast"
"1953" "C1333986" "Hereditary Female Breast Carcinoma" "G/P" "C1261325" "Family history of malignant neoplasm of breast"
"1954" "C1333992" "Hereditary Ovarian Carcinoma" "G/P" "C0006826;C0027651;C1140680" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of ovary"
"1955" "C1704218" "Storiform-Pleomorphic Malignant Fibrous Histiocytoma" "G/P" "C0007114;C0086692;C0154125;C0348362;C0477531;C0477583;C0496955" "Malignant neoplasm of skin;Benign Neoplasm;Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified;Neoplasm of uncertain or unknown behavior of skin"
"1956" "C2717907" "Isolated Noncompaction of the Ventricular Myocardium" "G/P" "C0010314;C0013080;C0014117;C0018798;C0024796;C0221018;C1956097" "Cri-du-Chat Syndrome;Down Syndrome;Endocardial Fibroelastosis;Congenital Heart Defects;Marfan Syndrome;Hereditary sideroblastic anemia;Wolf-Hirschhorn Syndrome"
"1957" "C3494992" "Severe myoclonic epilepsy in infancy, refractory" "G/P" "C0014544;C0270850" "Epilepsy;Idiopathic generalized epilepsy"
"1958" "C0346200" "Intravenous leiomyomatosis" "A" "C0496919" "Neoplasm of uncertain or unknown behavior of uterus"
"1959" "C0242459" "Simple Pulmonary Eosinophilia" "A" "C0494678" "Pulmonary eosinophilia, not elsewhere classified"
"1960" "C0001363" "Acute vascular insufficiency of intestine (disorder)" "A" "C0494763" "Acute vascular disorders of intestine"
"1961" "C2243080" "Intestinal necrosis" "G/P" "C0012242;C0152945;C0348668;C0495663" "Digestive System Disorders;Gastrointestinal anthrax;Other and unspecified disorders of the circulatory system;Gangrene, not elsewhere classified"
"1962" "C0238889" "Exposure to carbon monoxide (event)" "A" "C0480095" "Accidental poisoning by and exposure to other gases and vapors"
"1963" "C1535894" "Capsular bag distension syndrome" "G/P" "C0018674;C0023308" "Craniocerebral Trauma;Lens Diseases"
"1964" "C0272307" "Platelet dysfunction due to aspirin" "G/P" "C0235604" "Qualitative platelet deficiency"
"1965" "C0432129" "Postural plagiocephaly" "A" "C0265529" "Plagiocephaly"
"1966" "C0332767" "Dislocation, complete" "G/P" "C0019554;C0037005;C0159914;C0159941;C0159956;C0159970;C0272806;C0434609;C0434691;C0434717;C0478388;C0478393;C0495903;C1135812;C2720437" "Hip Dislocation;Shoulder Dislocation;Temporomandibular joint dislocation;Dislocation of wrist;Dislocation of finger;Knee Dislocation;Dislocation of cervical vertebra;Dislocation of radial head;Dislocation of ankle;Dislocation of toe joint;Dislocation, sprain and strain of unspecified body region;Other injuries of unspecified body region;Multiple dislocations of fingers;Patellar Dislocation;Dislocation of elbow joint"
"1967" "C1720599" "Pressure ulcer stage 1" "G/P" "C0011127" "Pressure Ulcer"
"1968" "C0264010" "Hepatic osteodystrophy" "A" "C0478078" "Other specified osteochondrodysplasias"
"1969" "C1257764" "Child Overnutrition" "G/P" "C0162429" "Malnutrition"
"1970" "C0265318" "Nevus, Sebaceous of Jadassohn" "A" "C0027962;C0869082" "Melanocytic nevus;Other phakomatoses, not elsewhere classified in ICD10CM"
"1971" "C0241235" "Purulent sputum" "O" "C0010200;C0159054;C0496675" "Coughing;Abnormal sputum;Medical care, unspecified"
"1972" "C0745541" "Knee fracture" "G/P" "C0016655;C0495958" "Multiple fractures;Injury of lower leg"
