"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"2128" "C0238357" "Hyperkalemic periodic paralysis" "A" "C1279412" "periodic paralysis (finding)"
"2129" "C2931826" "Potassium aggravated myotonia" "G/P" "C0008626;C0553604" "Congenital chromosomal disease;Myotonic Disorders"
"2130" "C0158100" "Recurrent joint dislocation" "A" "C0494937" "Recurrent dislocation and subluxation of joint"
"2131" "C0341677" "Impaired renal function disorder" "A" "C0151747;C0156258;C0268701" "Renal tubular disorder;Other disorders of kidney and ureter (N25-N29);Disorder of kidney and ureter, unspecified"
"2132" "C3472708" "Chlamydia trachomatis infection in pregnancy" "G/P" "C0008149;C0495311" "Chlamydia Infections;Unspecified maternal infectious or parasitic disease complicating pregnancy, childbirth and the puerperium"
"2133" "C0236048" "Polyposis, Gastric" "A" "C0837225" "Polyp of stomach and duodenum"
"2134" "C1963122" "Asystole Adverse Event" "O" "C0018790" "Cardiac Arrest"
"2135" "C0338715" "Drug-induced depressive state" "A" "C0494394;C0525045" "Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, other mental and behavioral disorders;Mood Disorders"
"2136" "C0023464" "Acute biphenotypic leukemia" "A" "C0085669" "Acute leukemia"
"2137" "C0865406" "hospitalism in children" "A" "C0001546;C0236816" "Adjustment Disorders;Stress Disorders, Traumatic, Acute"
"2138" "C0522543" "HIV CDC category B2" "A" "C0019693" "HIV Infections"
"2139" "C0796433" "soft tissue sarcoma, stage IA, adult" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"2140" "C0796434" "soft tissue sarcoma, adult, stage IB" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"2141" "C0796438" "soft tissue sarcoma, adult, stage IIB" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"2142" "C2219531" "sarcoma of uterus stage Ia" "G/P" "C0153567" "Uterine Cancer"
"2143" "C2219532" "sarcoma of uterus stage Ib" "G/P" "C0153567" "Uterine Cancer"
"2144" "C2219533" "sarcoma of uterus stage Ic" "G/P" "C0153567" "Uterine Cancer"
"2145" "C0391959" "Cervical Sympathetic Dystrophy" "A" "C0019937" "Horner Syndrome"
"2146" "C0338567" "Horner's syndrome pupil" "A" "C0019937" "Horner Syndrome"
"2147" "C0339462" "Macular retinoschisis" "A" "C0154816;C0266564" "Retinoschisis and retinal cysts;Congenital anomaly of retina"
"2148" "C0730201" "Common iliac artery occlusion" "G/P" "C0155755" "Embolism and thrombosis of iliac artery"
"2149" "C0730202" "External iliac artery occlusion" "G/P" "C0155755" "Embolism and thrombosis of iliac artery"
"2150" "C0024232" "Lymphatic Metastasis" "G/P" "C0027651" "Neoplasms"
"2151" "C1442968" "Anastomotic ulcer" "G/P" "C0012242;C0152945" "Digestive System Disorders;Gastrointestinal anthrax"
"2152" "C0233715" "Speech impairment" "A" "C0478144" "Other and unspecified speech disturbances"
"2153" "C0270721" "Cerebral ataxia" "G/P" "C0006111;C0524851" "Brain Diseases;Neurodegenerative Disorders"
"2154" "C0339514" "Pattern dystrophy of macula" "A" "C0154860" "Hereditary retinal dystrophy"
"2155" "C0272430" "Injury of abdominal wall" "A" "C0478267" "Unspecified injury of abdomen, lower back and pelvis"
"2156" "C1527402" "Narcotic Dependence" "G/P" "C0494388;C0494395;C0556008" "Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, dependence syndrome;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, unspecified mental and behavioral disorder;Mental and behavioral disorders due to psychoactive substance use (F10-F19)"
"2157" "C0398597" "Histiocytic syndrome" "A" "C0477320" "Other histiocytosis syndromes"
"2158" "C0857812" "Sickle cell-beta^+^-thalassemia" "A" "C0005283;C0494229" "beta Thalassemia;Double heterozygous sickling disorder"
"2159" "C1536216" "IUD insertion complication" "O" "C0269179" "Noninflammatory disorder of uterus"
"2160" "C2316723" "Chronic pain due to injury" "A" "C0478148" "Other chronic pain"
"2161" "C0596830" "leukocyte activation disorder" "G/P" "C0023510" "Leukocyte Disorders"
"2162" "C0700637" "Mitral stenosis with insufficiency" "A" "C0264767" "Rheumatic mitral stenosis with insufficiency"
"2163" "C1561655" "Mechanical loosening of prosthetic joint" "G/P" "C0451898;C0478493;C0478494;C0496148;C0496149" "Mechanical complication of internal joint prosthesis;Mechanical complication of other bone devices, implants and grafts;Mechanical complication of other internal orthopedic devices, implants and grafts;Mechanical complication of internal fixation device of bones of limb;Mechanical complication of internal fixation device of other bones"
"2164" "C0410629" "Lumbar disc prolapse with radiculopathy" "G/P" "C0158252;C0477627;C0477629;C0478267;C0700594" "Intervertebral disc disorder;Other specified intervertebral disc displacement;Other specified intervertebral disc disorders;Unspecified injury of abdomen, lower back and pelvis;Radiculopathy"
"2165" "C1955812" "endosseous dental implant failure" "G/P" "C0494711" "Other diseases of jaws"
"2166" "C0338991" "Academic underachievement disorder" "A" "C1313907;C1330966" "Encounter due to underachievement in school;Developmental Academic Disorder"
"2167" "C0573799" "Intentional warfarin sodium overdose" "G/P" "C0161530;C0497007" "Poisoning by anticoagulant;Poisoning by other and unspecified drugs, medicaments and biological substances"
"2168" "C0856738" "Triple vessel disease" "G/P" "C0010054" "Coronary Arteriosclerosis"
"2169" "C1541567" "adult oligodendroglial tumors" "G/P" "C0027651;C0153633;C0349015;C0349016;C0496936" "Neoplasms;Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"2170" "C0270303" "Anxiety disorder of adolescence" "A" "C0349339" "Other childhood emotional disorders"
"2171" "C0522741" "Exposure to environmental pollution" "G/P" "C0481390" "Environmental-pollution-related condition"
"2172" "C0865257" "pathologic fibrinolysis" "G/P" "C0012739" "Disseminated Intravascular Coagulation"
"2173" "C2674051" "Inflammatory Bowel Disease 11" "G/P" "C0494762" "Noninfective gastroenteritis and colitis, unspecified"
"2174" "C0340050" "Pulmonary emphysema in alpha-1 PI deficiency" "A" "C0029607" "Other emphysema"
"2175" "C0920493" "embryo hypoxia" "G/P" "C0270075" "Perinatal disorder"
"2176" "C0856900" "Sarcoma of skin" "G/P" "C0007114" "Malignant neoplasm of skin"
"2177" "C2347762" "Childhood Teratoma" "G/P" "C0027651" "Neoplasms"
"2178" "C0008313" "Cholangitis, Sclerosing" "A" "C0008311" "Cholangitis"
"2179" "C0241210" "Speech Delay" "A" "C0349325" "Developmental disorder of speech and language, unspecified"
"2180" "C0852962" "Complication of delivery" "G/S" "C0152156" "Obstructed labor"
"2181" "C1299881" "Lumbosacral stenosis" "G/P" "C0037944" "Spinal Stenosis"
"2182" "C0274415" "Complication of ventilation therapy" "G/P" "C0274310" "Complication of surgical and medical care, unspecified"
"2183" "C0459145" "Disorder of soft tissue of body wall region" "G/P" "C0263978" "Disorder of soft tissue"
"2184" "C0151937" "Rupture of tendon" "G/P" "C0026848;C0478391;C0478393" "Myopathy;Injury of muscles and tendons of unspecified body region;Other injuries of unspecified body region"
"2185" "C0577692" "Transitional cell carcinoma of ureter" "A" "C0153619" "Malignant neoplasm of ureter"
"2186" "C0152439" "Retinoschisis" "A" "C0154816" "Retinoschisis and retinal cysts"
"2187" "C1275461" "Familial hypercholesterolemia due to genetic defect of apolipoprotein B" "A" "C0678189" "Hyperlipidemia, group A"
"2188" "C0347942" "Sphincter ani incontinence" "A" "C0015732" "Fecal Incontinence"
"2189" "C0040580" "Tracheal Diseases" "A" "C0339899" "Other specified diseases of upper respiratory tract"
"2190" "C0017075" "Ganglioneuroma" "G/P" "C0152025;C0263978;C0347509;C0349025;C0477401;C0495680" "Polyneuropathy;Disorder of soft tissue;Benign neoplasm of central nervous system;Neoplasm of uncertain or unknown behavior of peripheral nerves and autonomic nervous system;Other disorders of peripheral nervous system;Localized swelling, mass and lump, unspecified"
"2191" "C0178664" "Glomerulosclerosis (disorder)" "G/P" "C0017327;C0268701;C0268731" "Generalized atherosclerosis;Disorder of kidney and ureter, unspecified;Renal glomerular disease"
"2192" "C1449744" "Myopia, Progressive" "O" "C0154778" "Myopia, Degenerative"
"2193" "C0220870" "Lightheadedness" "A" "C0476206" "Dizziness and giddiness symptoms"
"2194" "C0011052" "Prelingual Deafness" "G/P" "C0018777;C0018784;C0155552;C0270075;C1384666" "Conductive hearing loss;Sensorineural Hearing Loss (disorder);Hearing Loss, Mixed Conductive-Sensorineural;Perinatal disorder;hearing impairment"
"2195" "C1698480" "Supraventricular tachyarrhythmia" "G/P" "C0003811;C0348626" "Cardiac Arrhythmia;Other specified cardiac arrhythmias"
"2196" "C0340648" "dissection of coronary artery" "A" "C0155717" "Other ill-defined heart diseases"
"2197" "C0865505" "Retained foreign body" "G/P" "C3263723" "Traumatic injury"
"2198" "C0837177" "Spastic hemiplegic cerebral palsy" "G/P" "C0338596" "Cerebral Palsy, Spastic"
"2199" "C0428830" "Coronary graft stenosis" "A" "C0478488" "Other complications of cardiac and vascular prosthetic devices, implants and grafts"
"2200" "C0413641" "Methotrexate adverse reaction" "G/P" "C0478506;C0481138" "Unspecified adverse effect of drug or medicament;Antirheumatics causing adverse effects in therapeutic use"
"2201" "C2316297" "Hyperacute rejection of cardiac transplant" "G/P" "C0348882;C0348883;C0496156" "Heart transplant failure and rejection;Heart-lung transplant failure and rejection;Failure and rejection of unspecified transplanted organ and tissue"
"2202" "C3472696" "Obstructive sleep apnea of adult" "A" "C0037315" "Sleep Apnea Syndromes"
"2203" "C0268015" "Acute hypokalemia" "A" "C0020621" "Hypokalemia"
"2204" "C1318544" "M5b Acute differentiated monocytic leukemia" "A" "C0023465" "Acute monocytic leukemia"
"2205" "C0238378" "Desquamative interstitial pneumonia" "A" "C0206062;C0348704" "Lung Diseases, Interstitial;Other specified interstitial pulmonary diseases"
"2206" "C0278963" "active peptic ulcer disease/GI bleeding" "O" "C0494730" "Chronic or unspecified peptic ulcer of unspecified site with haemorrhage"
"2207" "C0278875" "Craniopharyngioma, Adult" "G/P" "C0348457;C0496944;C0496945" "Other disorders of pituitary gland;Neoplasm of uncertain or unknown behavior of pituitary gland;Neoplasm of uncertain or unknown behavior of craniopharyngeal duct"
"2208" "C1321865" "Juvenile astrocytoma" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"2209" "C0338335" "untreated childhood visual pathway glioma" "G/P" "C0027651;C0153633;C0263978;C0349015;C0349016;C0494539;C0495680;C0496836;C0496936;C0496940;C1533675" "Neoplasms;Malignant neoplasm of brain;Disorder of soft tissue;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Disorders of optic nerve, not elsewhere classified;Localized swelling, mass and lump, unspecified;Malignant tumor of eye;Neoplasm of uncertain or unknown behavior of brain, unspecified;Neoplasm of uncertain or unknown behavior of central nervous system;Disorders of optic nerve and visual pathways"
"2210" "C0342242" "Disorder of glucose regulation" "G/P" "C0014130;C0149670" "Endocrine System Diseases;Disorder of carbohydrate metabolism"
"2211" "C0205945" "Sarcoma, Spindle Cell" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"2212" "C0343178" "Diabetic neuropathic arthropathy" "A" "C0003892" "Neurogenic arthropathy"
"2213" "C1515851" "AML1-ETO Fusion Protein Expression" "O" "C0008311;C0008311;C0023467;C0023467;C0149955;C0149955;C0156273;C0156273;C0265740;C0265740;C0265780;C0265780;C0266011;C0266011;C0432378;C0432378;C1609433;C1609433" "Cholangitis;Cholangitis;Leukemia, Myelocytic, Acute;Leukemia, Myelocytic, Acute;Annular pancreas;Annular pancreas;Bladder Diverticulum;Bladder Diverticulum;Arrhinia;Arrhinia;Congenital absence of lung;Congenital absence of lung;Accessory nipple;Accessory nipple;Congenital malformations of other endocrine glands;Congenital malformations of other endocrine glands;Congenital absence of kidneys syndrome;Congenital absence of kidneys syndrome"
"2214" "C0854773" "Stage III Esophageal Squamous Cell Carcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"2215" "C0854772" "Stage II Esophageal Squamous Cell Carcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"2216" "C0155672" "Acute cor pulmonale" "A" "C0034072;C0494583" "Cor pulmonale;Pulmonary embolism with mention of acute cor pulmonale"
"2217" "C0008074" "Child Development Disorders, Pervasive" "G/P" "C0524528" "Pervasive Development Disorder"
"2218" "C3266155" "Functional abdominal pain syndrome" "A" "C0494776" "Other specified functional intestinal disorders"
"2219" "C0206667" "Adrenal Cortical Adenoma" "A" "C0154040" "Benign neoplasm of adrenal gland"
"2220" "C0752149" "Headache, Intractable" "G/P" "C0018681" "Headache"
"2221" "C0340098" "Neurogenic pulmonary edema" "G/P" "C0034063" "Pulmonary Edema"
"2222" "C0264383" "Organized pneumonia" "G/P" "C0032285" "Pneumonia"
"2223" "C1096630" "Malleolar fracture" "G/P" "C0016655" "Multiple fractures"
"2224" "C0271066" "Choroidal retinal neovascularization" "A" "C0348548" "Other specified disorders of choroid"
"2225" "C2118460" "Acute colitis" "G/P" "C0008354;C0013371;C0178238;C0348336;C0546822" "Cholera;Shigella Infections;Intestinal infectious disease (disorder);Other and unspecified infectious diseases;Other noninfective gastroenteritis and colitis"
"2226" "C0435001" "Ligament injury" "A" "C3263723" "Traumatic injury"
"2227" "C0003650" "Apudoma" "G/P" "C0027765;C0086692;C0496950" "nervous system disorder;Benign Neoplasm;Neoplasm of uncertain or unknown behavior of endocrine gland"
"2228" "C0340517" "Atrial thrombosis" "A" "C0494601" "Intracardiac thrombosis, not elsewhere classified"
"2229" "C3468355" "female genital cancer (diagnosis)" "G/P" "C0153592" "Malignant neoplasm of female genital organ"
"2230" "C0572401" "Propofol overdose" "G/P" "C0161571" "Poisoning by intravenous anesthetic"
"2231" "C0274911" "Toxic effect of aflatoxin" "A" "C0161732" "Toxic effect of aflatoxin and other mycotoxin food contaminants"
"2232" "C0409213" "arthropathy of shoulder region" "G/P" "C0022408" "Arthropathy"
"2233" "C0340200" "Stage 4 pulmonary sarcoidosis" "A" "C0036205" "Sarcoidosis, Pulmonary"
"2234" "C1955797" "pre-integration failure of dental implant" "G/P" "C0494711;C0496155;C0869099" "Other diseases of jaws;Unspecified complication of internal prosthetic device, implant and graft;Other complications of internal prosthetic devices, implants and grafts, NEC in ICD10"
"2235" "C2676230" "Age-Related Hearing Impairment 1" "A" "C0033074" "Presbycusis"
"2236" "C0338585" "Carotid artery dissection" "A" "C0340639" "Carotid artery aneurysm"
"2237" "C1876214" "ALBINOIDISM, OCULOCUTANEOUS, AUTOSOMAL DOMINANT" "G/P" "C0001916;C0547030" "Albinism;Visual disturbance"
"2238" "C0857306" "Leishmania donovani disease" "A" "C0023290" "Leishmaniasis, Visceral"
"2239" "C0518967" "Carcinoma of head of pancreas" "A" "C0153458" "malignant neoplasm of head of pancreas"
"2240" "C0345921" "Neoplasm of head of pancreas" "G/P" "C0346647" "Malignant neoplasm of pancreas"
"2241" "C1112174" "Panencephalitis" "G/P" "C0027765" "nervous system disorder"
"2242" "C0035404" "Rh Isoimmunization" "A" "C0495235" "Maternal care for rhesus isoimmunization"
"2243" "C0086525" "Lassitude" "G/P" "C0263978;C0270788" "Disorder of soft tissue;Paralytic syndrome"
"2244" "C0235304" "Acid indigestion" "A" "C0013395" "Dyspepsia"
"2245" "C3163805" "Malignant epithelial neoplasm of female breast" "A" "C0006142" "Malignant neoplasm of breast"
"2246" "C0549660" "Other skin disorders" "G/P" "C0178298" "Skin and subcutaneous tissue disorders"
"2247" "C0155074" "Superficial keratitis" "A" "C0022568;C0339239" "Keratitis;Other superficial keratitis without conjunctivitis"
"2248" "C0280244" "stage, retinoblastoma" "G/P" "C0024622" "Malignant neoplasm of retina"
"2249" "C1719497" "localized chronic periodontitis" "G/P" "C0266929" "Chronic Periodontitis"
"2250" "C0032268" "Pneumocephalus" "G/P" "C0006111;C0018674" "Brain Diseases;Craniocerebral Trauma"
"2251" "C0266940" "Ankylosis of temporomandibular joint" "G/P" "C0003090;C0039494" "Ankylosis;Temporomandibular Joint Disorders"
"2252" "C0232769" "Abnormal gallbladder function" "O" "C0348489" "Other sphingolipidosis"
"2253" "C0265040" "External hemorrhoids (disorder)" "A" "C0019112;C0265041" "Hemorrhoids;External hemorrhoids without complication"
"2254" "C3839533" "Chronic kidney disease stage 3A" "G/P" "C0022661" "Kidney Failure, Chronic"
"2255" "C2854053" "Non-Hodgkin lymphoma, unspecified" "G/P" "C0494172" "Other specified and unspecified types of non-Hodgkin lymphoma"
"2256" "C1851888" "ECHO VIRUS 11 SENSITIVITY" "G/P" "C0014378" "Enterovirus Infections"
"2257" "C0158267" "Intervertebral disc disorder with myelopathy" "G/P" "C0012624;C0037928;C0158252;C0451887;C0477629" "Discitis;Spinal Cord Diseases;Intervertebral disc disorder;Infection of intervertebral disc - pyogenic;Other specified intervertebral disc disorders"
"2258" "C0409373" "Recurrent subluxation of joint" "G/P" "C0478388;C0478393;C0494937" "Dislocation, sprain and strain of unspecified body region;Other injuries of unspecified body region;Recurrent dislocation and subluxation of joint"
"2259" "C0476207" "giddiness, vertigo" "A" "C0476206" "Dizziness and giddiness symptoms"
"2260" "C0392701" "giddy mood" "O" "C0027765;C0085628;C0233407;C0476206;C0478136" "nervous system disorder;Stupor;Disorientation;Dizziness and giddiness symptoms;Other and unspecified symptoms and signs involving cognitive functions and awareness"
"2261" "C0154628" "Hyperkinetic conduct disorder of childhood" "A" "C0339004;C1263846" "Hyperkinetic conduct disorder;Attention deficit hyperactivity disorder"
"2262" "C0033880" "Psychoactive substance abuse" "G/P" "C0004936;C0149654;C0349172;C0349173;C0349269;C0478136;C0494386;C0494387" "Mental disorders;Conduct Disorder;Mental and behavioral disorders due to use of volatile solvents, acute intoxication;Mental and behavioral disorders due to use of volatile solvents, harmful use;Abuse of non-dependence-producing substances;Other and unspecified symptoms and signs involving cognitive functions and awareness;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, acute intoxication;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, harmful use"
"2263" "C0266061" "Open Bite" "G/P" "C0024636;C0155939" "Malocclusion;Dental arch relationship anomaly"
"2264" "C0032519" "Polymenorrhea" "A" "C0495111" "Excessive and frequent menstruation with regular cycle"
"2265" "C0341354" "Diverticular disease of large intestine" "A" "C1510475" "Diverticulosis"
"2266" "C0154971" "Presenile cataract" "A" "C0086543" "Cataract"
"2267" "C0837178" "Spastic quadriplegic cerebral palsy" "A" "C0426970" "Spastic Quadriplegia"
"2268" "C0393995" "Tetraplegic cerebral palsy" "G/P" "C0034372;C0338596" "Quadriplegia;Cerebral Palsy, Spastic"
"2269" "C0751554" "Motor Tic Disorders" "A" "C0008701;C0040188;C0494437" "Chronic Motor or Vocal Tic Disorder;Tic disorder;Other tic disorders"
"2270" "C0206669" "Hepatocellular Adenoma" "A" "C0496870" "Benign neoplasm of liver"
"2271" "C0240735" "Personality change" "A" "C0031212;C0349279;C0349297" "Personality Disorders;Enduring personality change, unspecified;Unspecified disorder of adult personality and behavior"
"2272" "C0236960" "Dementia due to Parkinson's disease" "A" "C0497327" "Dementia"
"2273" "C1306449" "Primary malignant neoplasm of supraglottis" "A" "C0153484" "Malignant tumor of supraglottis"
"2274" "C2931783" "Amelogenesis imperfecta nephrocalcinosis" "G/P" "C0006705;C0022650;C0035078;C0042018;C0868847" "Calcium Metabolism Disorders;Kidney Calculi;Kidney Failure;Urinary Calculi;Hereditary disturbances in tooth structure, not elsewhere classified in ICD10CM"
"2275" "C0151435" "Enteropathic arthritis" "G/P" "C0012242;C0152945;C0162323" "Digestive System Disorders;Gastrointestinal anthrax;Polyarthritis"
"2276" "C0334000" "Adenomatous hyperplasia" "G/C" "C0478147" "General symptoms and signs (R50-R69)"
"2277" "C0024228" "Lymphatic Diseases" "A" "C0494631" "Noninfective disorder of lymphatic vessels and lymph nodes, unspecified"
"2278" "C2959602" "Functionally univentricular heart" "G/P" "C0018798" "Congenital Heart Defects"
"2279" "C0235915" "Pulmonary malformation" "G/P" "C0035238" "Respiratory System Abnormalities"
"2280" "C1846129" "Terminal Osseous Dysplasia and Pigmentary Defects" "A" "C0029422;C0206762;C0549567" "Osteochondrodysplasias;Limb Deformities, Congenital;Pigmentation Disorders"
"2281" "C0729520" "Bacterial lower respiratory infection" "A" "C0238990" "Acute lower respiratory tract infection"
"2282" "C0159321" "Fracture of face bones" "G/P" "C0005940;C0016655;C0018674" "Bone Diseases;Multiple fractures;Craniocerebral Trauma"
"2283" "C0520962" "Localized pain" "A" "C0030193" "Pain"
"2284" "C0542060" "Ischaemia coronary artery origin" "A" "C0151744" "Myocardial Ischemia"
"2285" "C0455995" "Neonatal hypotension" "G/P" "C0020649;C0477917" "Hypotension;Perinatal cardiovascular disorders"
"2286" "C0242343" "Panhypopituitarism" "A" "C0020635;C0154223" "Hypopituitarism;other endocrine disorders"
"2287" "C1879321" "Acute Myeloid Leukemia (AML-M2)" "A" "C0023467" "Leukemia, Myelocytic, Acute"
"2288" "C0272729" "Closed fracture of femur" "A" "C0015802;C0478325" "Femoral Fractures;Fractures of other parts of femur"
"2289" "C0344616" "Congenitally corrected transposition of the great arteries" "A" "C0344615" "Discordant atrioventricular connection"
"2290" "C1265722" "Transposition, right" "G/P" "C0000768" "Congenital Abnormality"
"2291" "C0232292" "Chest tightness" "A" "C0478115" "Other specified symptoms and signs involving the circulatory and respiratory systems"
"2292" "C2188058" "undifferentiated carcinoma of esophagus" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"2293" "C0268854" "Contracted bladder" "A" "C0029776" "Other specified disorders of bladder"
"2294" "C0030583" "Parotitis" "A" "C0037023" "Sialadenitis"
"2295" "C0009699" "Congenital deficiency of other clotting factors" "A" "C0005779;C0494242" "Blood Coagulation Disorders;Hereditary deficiency of other clotting factors"
"2296" "C0036413" "Scleredema Adultorum" "A" "C0036421" "Systemic Scleroderma"
"2297" "C0860439" "Mottled pigmentation" "A" "C0549567" "Pigmentation Disorders"
"2298" "C0349560" "Vulval intraepithelial neoplasia grade 3" "A" "C0278729" "Stage 0 Vulvar Carcinoma"
"2299" "C0036659" "Sensation Disorders" "G/P" "C0027765" "nervous system disorder"
"2300" "C0521719" "Clouding of corneal stroma" "G/P" "C0010034;C0263978;C0477531;C0477583" "Corneal Diseases;Disorder of soft tissue;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"2301" "C3668957" "Equine sarcoid of skin" "G/P" "C0495680" "Localized swelling, mass and lump, unspecified"
"2302" "C1514429" "Primary Peritoneal Serous Adenocarcinoma" "G/P" "C0153467" "Malignant tumor of peritoneum"
"2303" "C0020741" "Ibuprofen allergy" "G/P" "C0478506" "Unspecified adverse effect of drug or medicament"
"2304" "C0577725" "Anterior mediastinum mass" "G/P" "C0495679" "Localized swelling, mass and lump, trunk"
"2305" "C0008707" "Chronic osteomyelitis" "A" "C0410422;C0410423;C0451878;C0451879;C0477684;C0477685;C0477686;C0477687;C0477688" "Chronic multifocal osteomyelitis;Chronic osteomyelitis with draining sinus;Osteonecrosis due to drugs;Osteonecrosis due to previous trauma;Other chronic hematogenous osteomyelitis;Other chronic osteomyelitis;Other osteomyelitis;Other secondary osteonecrosis;Other osteonecrosis"
"2306" "C0684830" "Secondary malignant neoplasm of axilla" "A" "C0686619" "Secondary malignant neoplasm of lymph node"
"2307" "C1261282" "Complication of transplanted liver" "A" "C0451706" "Liver transplant failure and rejection"
"2308" "C0155583" "Benign essential hypertension (disorder)" "A" "C0085580" "Essential Hypertension"
"2309" "C1851697" "Pancreatic islet cell adenoma" "O" "C0496949" "Neoplasm of uncertain or unknown behavior of pluriglandular involvement"
"2310" "C0434179" "Perforation of cervix" "G/P" "C0007855;C0007860;C0007871;C0020561;C0156377;C0156379;C0269815;C3263723" "Cervical polyp;Uterine Cervicitis;Uterine Cervical Incompetence;Hypertrophic elongation of cervix;Noninflammatory cervical disorder;Old laceration of cervix;Complication of labor and delivery, unspecified;Traumatic injury"
"2311" "C0024524" "Malacia" "G/C" "C0478147" "General symptoms and signs (R50-R69)"
"2312" "C0233683" "Delusions of parasitosis" "A" "C0011251;C0349193" "Delusional disorder;Other persistent delusional disorders"
"2313" "C0868952" "dust diseases" "G/C" "C0478147" "General symptoms and signs (R50-R69)"
"2314" "C2350242" "Osteoarthritis, Spine" "G/P" "C0022408;C0038012" "Arthropathy;Spondylitis"
"2315" "C3711531" "Hdl Deficiency, Type 2" "G/P" "C0020623" "Hypolipoproteinemias"
"2316" "C0085617" "Arteriospasm" "G/P" "C0009917;C0348668;C0392702;C0495682;C0728936" "Contracture;Other and unspecified disorders of the circulatory system;Abnormal involuntary movement;Cramp and spasm;Disorder of circulatory system"
"2317" "C0002896" "Sideroblastic anemia" "A" "C0029744;C0221018;C0472702;C0475531;C0475532;C0477313" "Other specified anemias;Hereditary sideroblastic anemia;Anemia other/unspecified;Secondary sideroblastic anemia due to drugs and toxins;Secondary sideroblastic anemia due to disease;Other sideroblastic anemias"
"2318" "C0403529" "Anti-Glomerular Basement Membrane Disease" "A" "C0151436;C0348668" "Vasculitis, Leukocytoclastic, Cutaneous;Other and unspecified disorders of the circulatory system"
"2319" "C3812408" "Congenital renal cyst" "A" "C0268800" "Simple renal cyst"
"2320" "C0423006" "Discharge from eye" "A" "C0155384" "Other specified disorders of eye and adnexa"
"2321" "C0022906" "Lacrimal Duct Obstruction" "G/P" "C0015423;C0022904" "Eyelid Diseases;Lacrimal Apparatus Diseases"
"2322" "C0155241" "Lacrimal mucocele" "A" "C0155239" "Chronic inflammation of lacrimal passages"
"2323" "C1704228" "Thyroid Gland Adenocarcinoma" "G/P" "C0006826;C0007115;C0027651;C0037272" "Malignant Neoplasms;Malignant neoplasm of thyroid;Neoplasms;Disease of Skin and Appendages"
"2324" "C1456220" "Atrophy of the maxilla NOS" "G/P" "C0155951" "Atrophy of edentulous alveolar ridge"
"2325" "C0549263" "Opiate withdrawal symptoms" "G/P" "C0004936;C0478136;C0478147;C0481391" "Mental disorders;Other and unspecified symptoms and signs involving cognitive functions and awareness;General symptoms and signs (R50-R69);Lifestyle-related condition"
"2326" "C1527351" "Nerve Root Disorder" "A" "C0270890" "Nerve root and plexus disorders"
"2327" "C0263664" "Generalized morphea" "A" "C0036420;C0036421" "Localized scleroderma;Systemic Scleroderma"
"2328" "C0340529" "Cardiac transplant disorder" "A" "C0348882;C0348883" "Heart transplant failure and rejection;Heart-lung transplant failure and rejection"
"2329" "C0332881" "Congenital pseudoarthrosis" "G/P" "C0000768;C0478393" "Congenital Abnormality;Other injuries of unspecified body region"
"2330" "C0520783" "Congenital human immunodeficiency virus infection" "A" "C0019693" "HIV Infections"
"2331" "C0451633" "Sore lip" "A" "C0018681;C0023760" "Headache;Lip Diseases"
"2332" "C0232854" "Slowing of urinary stream" "A" "C0478132" "Other difficulties with micturition"
"2333" "C1305932" "Fourth disease" "A" "C0494089" "Other specified viral infections characterized by skin and mucous membrane lesions"
"2334" "C1869115" "Weill-Marchesani Syndrome, Autosomal Dominant" "G/P" "C0432066" "Congenital malformation syndromes affecting facial appearance"
"2335" "C0334542" "Hemangiopericytoma, Malignant" "G/P" "C0154125;C0348362" "Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified"
"2336" "C0268382" "Amyloid nephropathy" "G/P" "C0002726;C0268701;C1609433" "Amyloidosis;Disorder of kidney and ureter, unspecified;Congenital absence of kidneys syndrome"
