"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"6862" "C0016659" "Fractures, Closed" "A" "C0478393" "Other injuries of unspecified body region"
"6863" "C0024961" "Maxillofacial Injuries" "G/P" "C0018674" "Craniocerebral Trauma"
"6864" "C1847501" "De Vivo disease" "G/P" "C0149670;C0268179" "Disorder of carbohydrate metabolism;Lactase Deficiency, Congenital"
"6865" "C0238790" "bone destruction" "G/P" "C0152091" "Osteochondropathy"
"6866" "C0751783" "Lafora Disease" "A" "C0270850" "Idiopathic generalized epilepsy"
"6867" "C0003635" "Apraxias" "I" "C0003635" "Apraxias"
"6868" "C0160345" "Injury of gastrointestinal tract" "G/P" "C0452054" "Injuries of intrathoracic organs with intra-abdominal and pelvic organs"
"6869" "C0206242" "Ulnar Nerve Compression Syndromes" "G/P" "C0152110;C0478393;C1288279" "Meralgia paresthetica;Other injuries of unspecified body region;Lesion of ulnar nerve"
"6870" "C0919907" "Pleural infection" "G/P" "C0153494;C0348336;C0348710" "Malignant tumor of pleura;Other and unspecified infectious diseases;Pleural condition, unspecified"
"6871" "C1333878" "B-Cell Lymphoma, Unclassifiable, with Features Intermediate between Diffuse Large B-Cell Lymphoma and Classical Hodgkin Lymphoma" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"6872" "C0155943" "Arthralgia of temporomandibular joint" "A" "C0039494" "Temporomandibular Joint Disorders"
"6873" "C0340464" "Premature Cardiac Complex" "A" "C0003811;C0348625;C0348626;C0428981" "Cardiac Arrhythmia;Other and unspecified premature depolarization;Other specified cardiac arrhythmias;Junctional premature complex (disorder)"
"6874" "C0796176" "STUVE-WIEDEMANN SYNDROME" "A" "C0015306;C0029422" "Hereditary Multiple Exostoses;Osteochondrodysplasias"
"6875" "C0015411" "Eye Manifestations" "G/P" "C0015397" "Disorder of eye"
"6876" "C0235328" "Obstruction of colon" "G/P" "C0021831;C0348741" "Intestinal Diseases;Other and unspecified intestinal obstruction"
"6877" "C0424790" "Rigor - Temperature-associated observation" "A" "C0478156" "Other specified general symptoms and signs"
"6878" "C0458105" "Post-vasectomy pain" "A" "C0869285" "Other complications of procedures, not elsewhere classified in ICD10CM"
"6879" "C0001622" "Adrenal Gland Hyperfunction" "A" "C0010481;C0221406;C0348461" "Cushing Syndrome;Pituitary-dependent Cushing's disease;Other adrenocortical overactivity"
"6880" "C0162286" "Burn of esophagus" "I" "C0162286" "Burn of esophagus"
"6881" "C0157749" "Arthropathy associated with infection" "I" "C0157749" "Arthropathy associated with infection"
"6882" "C0206710" "Basal Cell Neoplasm" "G/P" "C0027651" "Neoplasms"
"6883" "C2347482" "Perinatal Brain Injury" "G/P" "C0006111;C0018674" "Brain Diseases;Craniocerebral Trauma"
"6884" "C0004509" "Azoospermia" "A" "C0021364" "Male infertility"
"6885" "C1321542" "Infertility due to azoospermia" "G/P" "C0021364" "Male infertility"
"6886" "C0237020" "Dermoid cyst of ovary" "A" "C0004997" "Benign Ovarian Neoplasm"
"6887" "C0349649" "Pulmonary lymphangioleiomyomatosis" "G/P" "C0024221;C0029582;C0154103;C0206062;C0348704" "Lymphangioma;Other respiratory system diseases;Neoplasm of uncertain behavior of trachea, bronchus and lung;Lung Diseases, Interstitial;Other specified interstitial pulmonary diseases"
"6888" "C0265031" "Bleeding hemorrhoids" "A" "C0019112;C0155787" "Hemorrhoids;Unspecified hemorrhoids with other complications"
"6889" "C1835093" "Masticatory Muscles, Hypertrophy of" "G/P" "C0026848" "Myopathy"
"6890" "C0338591" "Amnesia, Transient Global" "I" "C0338591" "Amnesia, Transient Global"
"6891" "C0242707" "Ventricular Dysfunction, Right" "G/P" "C0878544" "Cardiomyopathies"
"6892" "C0266589" "Congenital ear anomaly NOS (disorder)" "I" "C0266589" "Congenital ear anomaly NOS (disorder)"
"6893" "C0854984" "Lung adenocarcinoma stage 0" "G/P" "C0154071;C0348343" "Carcinoma in situ of bronchus and lung;Malignant neoplasm of bronchus or lung, unspecified"
"6894" "C2853827" "Follicular lymphoma grade IIIb" "G/P" "C0024301" "Lymphoma, Follicular"
"6895" "C0152230" "Cholinergic urticaria" "I" "C0152230" "Cholinergic urticaria"
"6896" "C0751725" "Posterior Cervical Pain" "G/P" "C0007859" "Neck Pain"
"6897" "C0037305" "Skull Neoplasms" "G/P" "C0027630;C0478660" "Neoplasm of uncertain or unknown behavior of bone and articular cartilage;Localized swelling, mass and lump, head"
"6898" "C1328042" "type B thymoma" "G/P" "C0751552" "Malignant neoplasm of thymus"
"6899" "C0473117" "Ischemic hepatitis" "A" "C0019158" "Hepatitis"
"6900" "C0031094" "Periodontal Pocket" "G/P" "C0266929;C0349369" "Chronic Periodontitis;Disorder of gingiva and edentulous alveolar ridge, unspecified"
"6901" "C0000735" "Abdominal Neoplasms" "A" "C0153662" "Malignant neoplasm of abdomen"
"6902" "C0854211" "Bacterial keratitis" "A" "C0348526" "Other keratitis"
"6903" "C0302361" "Disease caused by Shigella sonnei" "A" "C0178238;C0275791" "Intestinal infectious disease (disorder);Shigella sonnei (group D)"
"6904" "C0751291" "Desmoplastic Medulloblastoma" "G/P" "C0153640" "Malignant neoplasm of cerebellum"
"6905" "C1692886" "Arthritis, Bacterial" "A" "C0003869" "Arthritis, Infectious"
"6906" "C0003869" "Arthritis, Infectious" "I" "C0003869" "Arthritis, Infectious"
"6907" "C0003874" "Acute suppurative arthritis due to bacteria" "A" "C0003869" "Arthritis, Infectious"
"6908" "C0268631" "succinic semialdehyde dehydrogenase deficiency" "A" "C0002514" "Amino Acid Metabolism, Inborn Errors"
"6909" "C0006109" "Brain Damage, Chronic" "A" "C0085584" "Encephalopathies"
"6910" "C3178766" "Nociceptive Pain" "G/P" "C0030193" "Pain"
"6911" "C0270960" "Congenital myopathy (disorder)" "I" "C0270960" "Congenital myopathy (disorder)"
"6912" "C0267288" "Acute peptic ulcer with hemorrhage" "I" "C0267288" "Acute peptic ulcer with hemorrhage"
"6913" "C0032775" "surgical; lymphedema, postmastectomy" "G/P" "C0494630" "Lymphedema, not elsewhere classified in ICD10CM"
"6914" "C0413234" "Acute allergic reaction" "A" "C0020517" "Hypersensitivity"
"6915" "C0234935" "Acute urticaria" "A" "C0042109" "Urticaria"
"6916" "C1410847" "Fusion of spine (disease)" "G/P" "C0494958" "Other deforming dorsopathies"
"6917" "C0026505" "Monster (disorder)" "G/P" "C0000768;C0158795;C0270075;C0495643" "Congenital Abnormality;Other and unspecified congenital anomalies;Perinatal disorder;Multiple congenital malformations, not elsewhere classified"
"6918" "C0039010" "Swine Vesicular Disease" "G/P" "C0014378" "Enterovirus Infections"
"6919" "C1860405" "Snowflake vitreoretinal degeneration" "G/P" "C0035309;C1320640" "Retinal Diseases;Peripheral degeneration of retina"
"6920" "C0011579" "Reactive depression" "A" "C0013415;C0349217" "Dysthymic Disorder;Depressive episode, unspecified"
"6921" "C0031048" "Pericarditis, Constrictive" "A" "C0265144" "Chronic constrictive pericarditis"
"6922" "C0472391" "Traumatic cerebral edema" "I" "C0472391" "Traumatic cerebral edema"
"6923" "C0337198" "Overlaying accident" "O" "C0004044;C0004044" "Asphyxia;Asphyxia"
"6924" "C0232597" "Acute vomiting" "G/P" "C0027498" "Nausea and vomiting"
"6925" "C0852283" "Respiratory distress neonatal" "A" "C0035220" "Respiratory Distress Syndrome, Newborn"
"6926" "C0149699" "Fracture of fibula" "I" "C0149699" "Fracture of fibula"
"6927" "C0341823" "Epithelial tumor of ovary" "G/P" "C0496920;C1140680" "Neoplasm of uncertain or unknown behavior of ovary;Malignant neoplasm of ovary"
"6928" "C0596344" "clinical anxiety" "G/P" "C0004936" "Mental disorders"
"6929" "C0935808" "recurrent Merkel cell carcinoma" "G/P" "C0007114;C0496955" "Malignant neoplasm of skin;Neoplasm of uncertain or unknown behavior of skin"
"6930" "C0347176" "Carcinoma in situ of fallopian tube" "G/P" "C0153579;C0154087" "Malignant neoplasm of fallopian tube;Carcinoma in situ of other and unspecified female genital organs"
"6931" "C0009691" "Congenital cataract" "I" "C0009691" "Congenital cataract"
"6932" "C0353676" "Organophosphorus Poisoning" "G/P" "C0275009" "Pesticide poisoning"
"6933" "C0699896" "Acute back pain" "A" "C0004604" "Back Pain"
"6934" "C0025306" "Meningococcemia" "I" "C0025306" "Meningococcemia"
"6935" "C0023012" "Language Delay" "G/P" "C0011768;C0236826;C0349325" "Developmental receptive language disorder;Developmental expressive language disorder;Developmental disorder of speech and language, unspecified"
"6936" "C0405495" "Pain from breast implant" "A" "C0496153" "Mechanical complication of breast prosthesis and implant"
"6937" "C0019357" "Keratitis, Herpetic" "A" "C0494081" "Herpesviral ocular disease"
"6938" "C0741796" "Recurrent bronchitis" "O" "C0000768;C0007302;C0010314;C0013080;C0018566;C0018798;C0023794;C0024796;C0034089;C0035204;C0348712;C1956097" "Congenital Abnormality;Cartilage Diseases;Cri-du-Chat Syndrome;Down Syndrome;Congenital Hand Deformities;Congenital Heart Defects;Lipoidosis;Marfan Syndrome;Pulmonary Valve Stenosis;Respiration Disorders;Other disorders of lung;Wolf-Hirschhorn Syndrome"
"6939" "C3161097" "Postoperative air leak" "G/P" "C0029582;C0348706" "Other respiratory system diseases;Other diseases of the pleura (J90-J94)"
"6940" "C0023533" "Leukorrhea" "A" "C0029819" "Other specified noninflammatory disorders of vagina"
"6941" "C0038522" "Subacute Sclerosing Panencephalitis" "I" "C0038522" "Subacute Sclerosing Panencephalitis"
"6942" "C0041311" "Tuberculosis, Female Genital" "G/P" "C0000809;C0041333;C0495119" "Abortion, Habitual;Tuberculosis, Urogenital;Unspecified condition associated with female genital organs and menstrual cycle"
"6943" "C0266648" "Blighted ovum" "A" "C0156422;C0495127" "Other abnormal products of conception;Blighted ovum and nonhydatidiform mole"
"6944" "C0281926" "Fracture of calcaneus" "I" "C0281926" "Fracture of calcaneus"
"6945" "C1306570" "Cold injury" "G/P" "C3263723" "Traumatic injury"
"6946" "C0741156" "Abdominal aorta, calcification of" "O" "C0022408" "Arthropathy"
"6947" "C1542178" "Fracture of lower leg" "G/P" "C0016655;C0495958" "Multiple fractures;Injury of lower leg"
"6948" "C0151713" "Hyperchlorhydria" "A" "C0348731" "Other specified diseases of stomach and duodenum"
"6949" "C0459830" "Gangrene of foot" "A" "C0495663" "Gangrene, not elsewhere classified"
"6950" "C0038019" "Spondylosis" "I" "C0038019" "Spondylosis"
"6951" "C0010034" "Corneal Diseases" "I" "C0010034" "Corneal Diseases"
"6952" "C0232968" "Menopausal problem" "A" "C0495121;C0495122" "Menopausal and female climacteric states;Menopausal and perimenopausal disorder, unspecified"
"6953" "C2886803" "ABO incompatibility reaction (disorder)" "I" "C2886803" "ABO incompatibility reaction (disorder)"
"6954" "C0161841" "Mismatched blood transfused" "I" "C0161841" "Mismatched blood transfused"
"6955" "C0475858" "Generalized pruritus" "A" "C0033774;C0477483" "Pruritus;Other pruritus"
"6956" "C0685121" "Benign neoplasm of blood vessel" "G/P" "C0086692;C0263978;C0348668" "Benign Neoplasm;Disorder of soft tissue;Other and unspecified disorders of the circulatory system"
"6957" "C2226910" "Injury of anus" "A" "C0478267" "Unspecified injury of abdomen, lower back and pelvis"
"6958" "C0238080" "Toxic effect of cyanide" "I" "C0238080" "Toxic effect of cyanide"
"6959" "C0740401" "Duodenal ulcer perforation" "A" "C0391983" "Duodenal ulcer, chronic or unspecified with perforation"
"6960" "C2974527" "Anorectal anomaly" "G/P" "C0000768;C0478095" "Congenital Abnormality;Other specified congenital malformations"
"6961" "C0423775" "Scurfiness of scalp" "A" "C0085657;C0159040" "Pityriasis alba;Changes in skin texture"
"6962" "C0277961" "Greasy hair" "A" "C0036508" "Seborrheic dermatitis"
"6963" "C1290843" "Acute disease of eye" "A" "C0015397" "Disorder of eye"
"6964" "C2314882" "Reproductive tract infection" "G/P" "C0000809;C0017412;C0348336;C0495119" "Abortion, Habitual;Genital Diseases, Male;Other and unspecified infectious diseases;Unspecified condition associated with female genital organs and menstrual cycle"
"6965" "C0859290" "black spot" "O" "C0494870" "Other melanin hyperpigmentation"
"6966" "C0392443" "Soft corn" "A" "C0157726" "Corns and callus"
"6967" "C0565653" "Immunisation reaction" "G/P" "C0478147" "General symptoms and signs (R50-R69)"
"6968" "C0156372" "Asherman Syndrome" "A" "C1704274" "Intrauterine adhesions"
"6969" "C0031345" "Pharyngeal Diseases" "A" "C0079951" "Other diseases of pharynx"
"6970" "C0015644" "Muscular fasciculation" "I" "C0015644" "Muscular fasciculation"
"6971" "C0265024" "Capillary hemorrhage" "G/P" "C0019065;C0155765;C0348668;C0869085" "Hemoperitoneum;Disease of capillaries;Other and unspecified disorders of the circulatory system;Hemorrhage, not elsewhere classified in ICD10CM"
"6972" "C0239134" "Productive cough" "A" "C0010200" "Coughing"
"6973" "C0032026" "Pityriasis Rosea" "I" "C0032026" "Pityriasis Rosea"
"6974" "C0948391" "Convulsion in childhood" "G/P" "C0027765" "nervous system disorder"
"6975" "C2960113" "Immature cataract" "A" "C0086543;C2939157" "Cataract;Incipient senile cataract"
"6976" "C0271163" "Incipient cataract" "A" "C0086543;C2939157" "Cataract;Incipient senile cataract"
"6977" "C0009086" "Cluster B personality disorder" "A" "C0031212" "Personality Disorders"
"6978" "C0016629" "Fowlpox" "G/P" "C0042769" "Virus Diseases"
"6979" "C1955520" "neurogenic dysphagia" "G/P" "C0011168" "Deglutition Disorders"
"6980" "C0234378" "Static Tremor" "A" "C0477361" "Other specified forms of tremor"
"6981" "C2902616" "Osteochondritis dissecans knee" "G/P" "C0029421" "Osteochondritis Dissecans"
"6982" "C0153601" "Malignant neoplasm of penis" "I" "C0153601" "Malignant neoplasm of penis"
"6983" "C0853105" "Penis carcinoma" "A" "C0153601" "Malignant neoplasm of penis"
"6984" "C0342549" "Familial Testotoxicosis" "A" "C0034013;C0154215" "Precocious Puberty;Testicular hyperfunction"
"6985" "C1839577" "OPHTHALMOPLEGIA, EXTERNAL, AND MYOPIA (disorder)" "A" "C0027092" "Myopia"
"6986" "C1848533" "Ataxia with vitamin E deficiency" "A" "C0004134;C0042875" "Ataxia;Vitamin E Deficiency"
"6987" "C0267380" "Crohn's disease of the ileum" "A" "C0010346;C0156146" "Crohn Disease;Crohn's disease of small intestine"
"6988" "C1336231" "Stage IIIB Small Cell Lung Carcinoma with Pleural Effusion" "G/P" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"6989" "C0232883" "Nephrogenous proteinuria" "G/P" "C0451774;C0495723" "Isolated proteinuria with specified morphological lesion;Isolated proteinuria"
"6990" "C0265268" "Adams Oliver syndrome" "A" "C0206762" "Limb Deformities, Congenital"
"6991" "C0543612" "Cervical syndrome" "A" "C0158281" "Cervicobrachial syndrome"
"6992" "C1839454" "PROPERDIN DEFICIENCY, X-LINKED" "G/P" "C0221018" "Hereditary sideroblastic anemia"
"6993" "C0002894" "Refractory anaemia with excess blasts" "I" "C0002894" "Refractory anaemia with excess blasts"
"6994" "C0406519" "Infected ulcer of skin" "A" "C0494891" "Chronic ulcer of skin, not elsewhere classified"
"6995" "C3272758" "Pediatric Viral Infection" "G/P" "C0042769" "Virus Diseases"
"6996" "C0729552" "Genital infection" "G/P" "C0080276;C0348336" "Disorder of the genitourinary system;Other and unspecified infectious diseases"
"6997" "C0393761" "Middle insomnia" "G/P" "C0021603" "Sleep Initiation and Maintenance Disorders"
"6998" "C1290836" "Acute disease of bone" "G/P" "C0005940" "Bone Diseases"
"6999" "C0037773" "Spastic Paraplegia, Hereditary" "I" "C0037773" "Spastic Paraplegia, Hereditary"
"7000" "C0409956" "Osteoarthrosis of the carpometacarpal joint of the thumb" "G/P" "C0451908;C0477564" "Primary arthrosis of first carpometacarpal joints, bilateral;Other primary arthrosis of first carpometacarpal joint"
"7001" "C1955690" "extranodal marginal zone B-cell lymphoma" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"7002" "C0392699" "Dysesthesia" "A" "C0478123" "Other and unspecified disturbances of skin sensation"
"7003" "C1282310" "Intermittent pain" "A" "C0030193;C0478148" "Pain;Other chronic pain"
"7004" "C0948780" "Rhinosinusitis" "G/P" "C0008711;C0149516" "Chronic rhinitis;Chronic sinusitis"
"7005" "C1333394" "Endometrial intraepithelial neoplasia" "G/P" "C0027651;C0495096;C0496919" "Neoplasms;Other noninflammatory disorders of uterus, except cervix;Neoplasm of uncertain or unknown behavior of uterus"
"7006" "C0410022" "Supraspinatus tendinitis" "A" "C0263912" "Rotator cuff syndrome"
"7007" "C0268060" "Juvenile hemochromatosis" "A" "C0012715" "Iron Metabolism Disorders"
"7008" "C0406767" "Keratoderma with scleroatrophy of the extremities" "A" "C0036420;C2363246" "Localized scleroderma;Other specified congenital malformations of skin"
"7009" "C0262386" "Avulsed wound" "A" "C0478392" "Crushing injury and traumatic amputation of unspecified body region"
"7010" "C0221123" "Hemolytic Transfusion Reaction" "G/P" "C0002879;C0496129" "Anemia, Hemolytic, Acquired;Unspecified complication following infusion, transfusion and therapeutic injection"
"7011" "C0033937" "Psychoses, Drug" "G/P" "C0004936;C0349111;C0349121;C0349131;C0349141;C0349151;C0349161;C0349170;C0349181;C0494395" "Mental disorders;Mental and behavioral disorders due to use of opioids, unspecified mental and behavioral disorder;Mental and behavioral disorders due to use of cannabinoids, unspecified mental and behavioral disorder;Mental and behavioral disorders due to use of sedatives or hypnotics, unspecified mental and behavioral disorder;Mental and behavioral disorders due to use of cocaine, unspecified mental and behavioral disorder;Mental and behavioral disorders due to use of other stimulants including caffeine, unspecified mental and behavioral disorder;Mental and behavioral disorders due to use of hallucinogens, unspecified mental and behavioral disorder;Mental and behavioral disorders due to use of tobacco, unspecified mental and behavioral disorder;Mental and behavioral disorders due to use of volatile solvents, unspecified mental and behavioral disorder;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, unspecified mental and behavioral disorder"
"7012" "C2712871" "Gout attack" "A" "C0018099" "Gout"
"7013" "C1112256" "Peripheral sensorimotor neuropathy" "G/P" "C0152025;C0477401" "Polyneuropathy;Other disorders of peripheral nervous system"
"7014" "C0151436" "Vasculitis, Leukocytoclastic, Cutaneous" "I" "C0151436" "Vasculitis, Leukocytoclastic, Cutaneous"
"7015" "C0205204" "Scab" "G/P" "C0178298" "Skin and subcutaneous tissue disorders"
"7016" "C0920711" "lung ischemia" "G/P" "C0265780;C0348668;C0348712;C0728936" "Congenital absence of lung;Other and unspecified disorders of the circulatory system;Other disorders of lung;Disorder of circulatory system"
"7017" "C1960676" "Non-epileptic myoclonus" "A" "C0027066" "Myoclonus"
"7018" "C0157721" "Benign mucous membrane pemphigoid with ocular involvement" "I" "C0157721" "Benign mucous membrane pemphigoid with ocular involvement"
"7019" "C0206061" "Pneumonia, Interstitial" "A" "C0206062" "Lung Diseases, Interstitial"
"7020" "C0406233" "Atopic dermatitis of hands" "A" "C0011615" "Dermatitis, Atopic"
"7021" "C1845165" "PARKINSON DISEASE 12" "A" "C0030567" "Parkinson Disease"
"7022" "C0333240" "Acute edema" "G/P" "C0013604" "Edema"
"7023" "C0021342" "Infectious enteritis" "G/P" "C0178238;C0494762" "Intestinal infectious disease (disorder);Noninfective gastroenteritis and colitis, unspecified"
"7024" "C1510456" "Wernicke Aphasia" "A" "C1313975" "Dysphasia and aphasia"
"7025" "C0004059" "aspirin intolerance" "O" "C0260490" "Personal history of allergy to analgesic agent"
"7026" "C0235618" "Proliferative glomerulonephritis" "G/P" "C0268732" "Nephritic syndrome"
"7027" "C0522365" "Severe vertigo" "A" "C0476206" "Dizziness and giddiness symptoms"
"7028" "C0856716" "Asthma aspirin-sensitive" "G/P" "C0004096" "Asthma"
"7029" "C0403396" "Steroid-sensitive nephrotic syndrome" "G/P" "C0027726" "Nephrotic Syndrome"
"7030" "C0856727" "Cholesterol gallstones" "A" "C0008350" "Cholelithiasis"
"7031" "C0600467" "Neurogenic Inflammation" "G/P" "C0027765" "nervous system disorder"
"7032" "C2919796" "Glycogen storage disease type Ia" "G/P" "C0017919" "Glycogen Storage Disease"
"7033" "C1706410" "Atopic IgE-mediated allergic disorder" "G/P" "C0020517" "Hypersensitivity"
"7034" "C0235723" "Reaction febrile" "A" "C0015967" "Fever"
"7035" "C0597849" "low renin hypertension" "O" "C0020538" "Hypertensive disease"
"7036" "C0003892" "Neurogenic arthropathy" "I" "C0003892" "Neurogenic arthropathy"
"7037" "C0521516" "Polymyalgia" "A" "C0032533;C0231528" "Polymyalgia Rheumatica;Myalgia"
"7038" "C1282191" "Postoperative uveitis" "G/P" "C0022073;C0496137;C0547030;C1314803" "Iridocyclitis;Unspecified complication of procedure;Visual disturbance;Disorder of eye and adnexa NOS"
"7039" "C3495488" "Axenfeld-Rieger syndrome" "A" "C0015393" "Eye Abnormalities"
"7040" "C0026277" "Mixed Salivary Gland Tumor" "G/P" "C0036093;C0086692;C0153935;C0348723" "Salivary Gland Diseases;Benign Neoplasm;Benign neoplasm of other and unspecified parts of mouth;Other diseases of salivary glands"
"7041" "C1368354" "Mixed Neoplasm" "G/P" "C0027651" "Neoplasms"
"7042" "C0919989" "Metastatic renal carcinoma" "O" "C0494167" "Secondary malignant neoplasm of kidney and renal pelvis"
"7043" "C1333763" "Gastric Cardia Carcinoma" "G/P" "C0024623" "Malignant neoplasm of stomach"
"7044" "C0033246" "Proctitis" "A" "C0348742" "Other specified diseases of anus and rectum"
"7045" "C0024225" "Lymphangitis" "I" "C0024225" "Lymphangitis"
"7046" "C0877564" "Lymphohistiocytosis" "G/P" "C0027651;C0221018;C0494261;C0494631" "Neoplasms;Hereditary sideroblastic anemia;Combined immunodeficiency;Noninfective disorder of lymphatic vessels and lymph nodes, unspecified"
"7047" "C0017671" "Glomus Jugulare Tumor" "G/P" "C0347509;C0496947;C0496948" "Benign neoplasm of central nervous system;Neoplasm of uncertain or unknown behavior of carotid body;Neoplasm of uncertain or unknown behavior of aortic body and other paraganglia"
"7048" "C1333944" "Paragangliomas, head and neck" "G/P" "C0496869" "Benign neoplasm of duodenum"
"7049" "C2945586" "Bladder irritability" "A" "C0029776" "Other specified disorders of bladder"
"7050" "C1261562" "Detrusor instability" "A" "C0029776" "Other specified disorders of bladder"
"7051" "C2895200" "Sicca syndrome with keratoconjunctivitis" "G/P" "C1527336" "Sjogren's Syndrome"
"7052" "C1704374" "Carcinoma of Endocrine Gland" "G/P" "C0153658" "Malignant neoplasm of endocrine gland"
"7053" "C0153658" "Malignant neoplasm of endocrine gland" "I" "C0153658" "Malignant neoplasm of endocrine gland"
"7054" "C0277540" "Disease suspected" "G/C" "C0155384" "Other specified disorders of eye and adnexa"
"7055" "C0521840" "Pseudomembranous thrush" "A" "C0006849" "Oral candidiasis"
"7056" "C0151217" "Chronic otitis externa" "A" "C0029878" "Otitis Externa"
"7057" "C1504369" "Allergic disorder of respiratory system" "G/P" "C0020517;C0035204" "Hypersensitivity;Respiration Disorders"
"7058" "C0235812" "Vitritis" "G/P" "C0022073" "Iridocyclitis"
"7059" "C0153308" "Toxoplasmosis chorioretinitis" "A" "C0040561" "Ocular Toxoplasmosis"
"7060" "C0545074" "Myxoid/Round Cell Liposarcoma" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"7061" "C0398712" "Anti-polysaccharide antibody deficiency" "A" "C0475535" "Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinemia"
"7062" "C1960659" "Infarction of medulla oblongata" "A" "C0007785;C0451681" "Cerebral Infarction;Posterior Cerebral Artery Syndrome"
"7063" "C0268146" "Glucose-6-phosphate transport defect" "A" "C0017919" "Glycogen Storage Disease"
"7064" "C0848309" "Rhinitis perennial" "G/P" "C0020517" "Hypersensitivity"
"7065" "C1960174" "Ileal pouchitis" "A" "C0156146" "Crohn's disease of small intestine"
"7066" "C0853695" "Diethylstilboestrol syndrome" "G/P" "C0478147" "General symptoms and signs (R50-R69)"
"7067" "C1334665" "malignant lymphoma of mediastinum" "G/P" "C0024305;C0153504" "Lymphoma, Non-Hodgkin;Malignant tumor of mediastinum"
"7068" "C0376359" "Gronblad-Strandberg Syndrome" "G/P" "C0015397;C0025517;C0029678;C0263506;C0268397" "Disorder of eye;Metabolic Diseases;Other non-thrombocytopenic purpura;Perifolliculitis capitis abscedens;Amyloidosis, Primary Cutaneous"
"7069" "C0232352" "Vascular insufficiency" "A" "C0348668;C0728936" "Other and unspecified disorders of the circulatory system;Disorder of circulatory system"
"7070" "C0596761" "immunosenescence" "G/S" "C0020517;C0478147;C0869220" "Hypersensitivity;General symptoms and signs (R50-R69);Adverse effects, not elsewhere classified"
"7071" "C0334097" "Epithelial proliferation" "O" "C0206504" "Tympanic Membrane Perforation"
"7072" "C3658283" "Delusional Parasitosis" "G/P" "C0004936" "Mental disorders"
"7073" "C3662483" "Allergic sensitization" "G/P" "C0020517" "Hypersensitivity"
"7074" "C0334576" "Gliomatosis cerebri" "G/P" "C0153633" "Malignant neoplasm of brain"
"7075" "C1318974" "Infection due to glycopeptide intermediate Staphylococcus aureus" "G/P" "C0038160;C0348336" "Staphylococcal Infections;Other and unspecified infectious diseases"
"7076" "C3494652" "Severe dementia" "G/P" "C0497327" "Dementia"
"7077" "C0001733" "Afibrinogenemia" "A" "C0012739;C0494242" "Disseminated Intravascular Coagulation;Hereditary deficiency of other clotting factors"
"7078" "C0553681" "Hypofibrinogenemia" "G/P" "C0012739;C0494242" "Disseminated Intravascular Coagulation;Hereditary deficiency of other clotting factors"
"7079" "C0751172" "Adult Glycogen Storage Disease Type II" "G/P" "C0017919" "Glycogen Storage Disease"
"7080" "C0154064" "Carcinoma in situ of anus" "A" "C0496853" "Carcinoma in situ of anus and anal canal"
"7081" "C0751122" "Infantile Severe Myoclonic Epilepsy" "A" "C0270850" "Idiopathic generalized epilepsy"
"7082" "C0018671" "Head and Neck Neoplasms" "G/P" "C0027651;C0694450" "Neoplasms;Neoplasm of uncertain or unknown behavior, unspecified"
"7083" "C1704215" "Oil granuloma" "G/P" "C0016808" "Functional disorders of polymorphonuclear neutrophils"
"7084" "C0020476" "Hyperlipoproteinemias" "A" "C0020473" "Hyperlipidemia"
"7085" "C3468041" "FANCONI ANEMIA, COMPLEMENTATION GROUP C" "G/P" "C0702159" "Constitutional aplastic anemia"
"7086" "C2732281" "Secondary osteoarthritis" "G/P" "C0022408" "Arthropathy"
"7087" "C1275435" "Allergy to aluminum" "G/P" "C0020517" "Hypersensitivity"
"7088" "C0271737" "Addison's disease due to autoimmunity" "A" "C0001403" "Addison Disease"
"7089" "C2712370" "Apparent life threatening event in infant" "G/P" "C0020039;C0027765;C0476477;C0476478;C0476480;C0476544;C0476545;C0476546;C0476547;C0476548;C0478140;C0478141;C0478154;C0478662;C0478663;C0701161;C1536696" "Hostility;nervous system disorder;Unhappiness;Demoralization and apathy;Physical violence;Very low level of personal hygiene;Bizarre personal appearance;Strange and inexplicable behavior;Suspiciousness and marked evasiveness;Undue concern and preoccupation with stressful events;Other symptoms and signs involving emotional state;Other symptoms and signs involving appearance and behavior;Nonspecific symptoms peculiar to infancy;Slowness and poor responsiveness;Verbosity and circumstantial detail obscuring reason for contact;Respiratory condition of newborn, unspecified;Overactivity"
"7090" "C0553730" "Calcium pyrophosphate deposition disease" "A" "C0409896" "Familial chondrocalcinosis"
"7091" "C1863925" "Nonmedullary thyroid carcinoma, with or without cell oxyphilia" "G/P" "C0496941" "Neoplasm of uncertain or unknown behavior of thyroid gland"
"7092" "C0027813" "Neuritis" "A" "C0152025;C0494994" "Polyneuropathy;Neuralgia and neuritis, unspecified"
"7093" "C0268783" "Light chain nephropathy" "G/P" "C0268701;C1609433" "Disorder of kidney and ureter, unspecified;Congenital absence of kidneys syndrome"
"7094" "C0206146" "Myocardial Stunning" "G/P" "C0155626" "Acute myocardial infarction"
